Input.qasrl_id,Input.adj_index_start,Input.sentence,Input.target,Input.adj_index_end,object_q,comparison_q,domain_q,degree_q,Answer.answer1,Answer.answer2,Answer.answer3,Answer.answer4,Answer.answer1_c,Answer.answer2_c,Answer.answer3_c,Answer.answer4_c,Answer.answer1_a,Answer.answer2_a,Answer.answer3_a,Answer.answer4_a,Answer.answer1_j,Answer.answer2_j,Answer.answer3_j,Answer.answer4_j,args_list,args_indexes,args_strings,tp,captured_args,missed_args,tp_plus_fp,tp_plus_fn,all_args
google/ewt/newsgroup/00/groups.google.com_INTPunderground_b2c62e87877e4a22_ENG_20050906_165900.xml28,5,"Here , cars are absolutely necessary , and he 'd have to have one , too .",necessary,5,What are necessary ?,,,To what degree is something necessary ?,cars,,,absolutely,cars,,,absolutely,cars,,,absolutely,cars,,,absolutely,"['(ARGM-LOC*)' '*' '(ARG1*)' '*' '(ARGM-EXT*)' '(V*)' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*']","{'ARGM-LOC': [[0, 0]], 'ARG1': [[2, 2]], 'ARGM-EXT': [[4, 4]]}","{'ARGM-LOC': 'Here', 'ARG1': 'cars', 'ARGM-EXT': 'absolutely'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",['ARGM-LOC'],2,3,"['ARGM-LOC', 'ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200.xml20,12,"Many thanks , and may God bless you all and keep you healthy .",healthy,12,Who might be healthy ?,,,,you all,,,,you all,,,,you,,,,you,,,,['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG2*)' '(V*)' '*'],"{'ARG2': [[11, 11]]}",{'ARG2': 'you'},1,"[('ARG2', 1)]",[],1,1,['ARG2']
google/ewt/newsgroup/00/groups.google.com_alt.animals_0084bdc731bfc8d8_ENG_20040905_212000.xml55,31,"14 - Number of Immigration and Naturalisation Service ( INS ) agents assigned to track down 1,200 known illegal immigrants in the United States from countries where al - Qa'ida is active .",active,31,Who is active ?,,,,al - Qa'ida,,,,al - Qa'ida,,,,al - Qa'ida,,,,al - Qa'ida,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '(ARGM-LOC*)' '(R-ARGM-LOC*)' '(ARG0*' '*'
 '*)' '*' '(V*)' '*']","{'ARGM-LOC': [[25, 25]], 'R-ARGM-LOC': [[26, 26]], 'ARG0': [[27, 29]]}","{'ARGM-LOC': 'countries', 'R-ARGM-LOC': 'where', 'ARG0': ""al - Qa'ida""}",1,"[('ARG0', 1)]",['ARGM-LOC'],1,2,"['ARGM-LOC', 'R-ARGM-LOC', 'ARG0']"
google/ewt/newsgroup/00/groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800.xml112,6,Conclusion : Is Any of This Possible ?,Possible,6,What might be Possible ?,,,,Any of This,,,,Any of This,,,Any of This,Any of This,,,,This,,,Any of This,['*' '*' '*' '(ARG1*' '*' '*)' '(V*)' '*'],"{'ARG1': [[3, 5]]}",{'ARG1': 'Any of This'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300.xml14,9,"From then on , the Beatles began to get involved in false religions and to preach them to the world .",involved,9,Who was involved ?,,What is someone involved at ?,,the Beatles,,false religions,,the Beatles,,,From then on,the Beatles,,,,the Beatles,,,,"['*' '*' '*' '*' '(ARG1*' '*)' '*' '*' '*' '(V*)' '(ARG2*' '*' '*)' '*'
 '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[4, 5]], 'ARG2': [[10, 12]]}","{'ARG1': 'the Beatles', 'ARG2': 'in false religions'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_edef226e24a57863_ENG_20051116_085200.xml13,8,"But seeing how the private sector has been able to successfully transport civilians to the ISS ( at about a fifth of the cost ) , it would come to no surprise if corporate America was able to out perform their bureaucratic friends in government .",able,8,What is able to do something?,,What is something able to do ?,,the private sector,,successfully transport civilians to the ISS,,the private sector,,successfully transport civilians to the ISS,,the private sector,,successfully transport civilians to the ISS,,the private sector,,successfully transport civilians to the ISS,,"['*' '*' '(ARGM-MNR*)' '(ARG1*' '*' '*)' '*' '*' '(V*)' '(ARG2*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARGM-MNR': [[2, 2]], 'ARG1': [[3, 5]], 'ARG2': [[9, 24]]}","{'ARGM-MNR': 'how', 'ARG1': 'the private sector', 'ARG2': 'to successfully transport civilians to the ISS ( at about a fifth of the cost )'}",2,"[('ARG1', 1), ('ARG2', 3)]",['ARGM-MNR'],2,3,"['ARGM-MNR', 'ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_herpesnation_c74170a0fcfdc880_ENG_20051125_075200.xml10,34,"We are only as strong as our weakest , we are only as healthy as the sickest amongst us - playing sports and being in the army taught me that lesson before I was finished being a teenager .",finished,34,Who was finished ?,,What was someone finished as ?,,I,,a teenager,,I,,a teenager,,I was,,a teenager,,I,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG0*)' '*'
 '(V*)' '(ARG1*' '*' '*)' '*']","{'ARG0': [[32, 32]], 'ARG1': [[35, 37]]}","{'ARG0': 'I', 'ARG1': 'being a teenager'}",2,"[('ARG0', 1), ('ARG1', 3)]",[],2,2,"['ARG0', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.cat_01ff709c4bf2c60c_ENG_20040418_040100.xml44,3,"If anyone is interested in listening to this song , and in offering their opinion , whether it be positive or negative , I 'd appreciate it .",interested,3,Who might be interested in something?,,What might someone be interested in ?,,anyone,,"listening to this song , and in offering their opinion",,anyone,,"listening to this song , and in offering their opinion",,anyone,,listening to this song,,anyone,,"listening to this song , and in offering their opinion",,"['*' '(ARG1*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*)' '*' '*' '*' '*' '*' '*']","{'ARG1': [[1, 1]], 'ARG2': [[4, 21]]}","{'ARG1': 'anyone', 'ARG2': 'in listening to this song , and in offering their opinion , whether it be positive or negative'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_MeninLingerie_78adf09ead5e7e87_ENG_20041219_035800.xml3,11,First time I started wearing woman 's lingerie I was very young .,young,11,Who was young ?,,,To what degree was someone young ?,I,,,very,I,,start  wearing woman 's lingerie,very,I,,,very,I was,,wear woman 's lingerie,very young,"['(ARGM-TMP*' '*' '*' '*' '*' '*' '*' '*)' '(ARG1*)' '*' '(ARGM-EXT*)'
 '(V*)' '*']","{'ARGM-TMP': [[0, 7]], 'ARG1': [[8, 8]], 'ARGM-EXT': [[10, 10]]}","{'ARGM-TMP': ""First time I started wearing woman 's lingerie"", 'ARG1': 'I', 'ARGM-EXT': 'very'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",[],2,2,"['ARGM-TMP', 'ARG1', 'ARGM-EXT']"
google/ewt/newsgroup/00/groups.google.com_alt.animals.bears_1125853b1f13cff6_ENG_20040126_171100.xml84,2,You 're done .,done,2,Who is done ?,,,,You,,,,You,,,,You,,,,You,,,,['(ARG1*)' '*' '(V*)' '*'],"{'ARG1': [[0, 0]]}",{'ARG1': 'You'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_hiddennook_e21e429b3ad58235_ENG_20050830_214700.xml5,12,"Although these new rockets are probably more expensive , they will be able to go at a much greater range than it's shuttle cousins , as they can not only break free from the atmosphere but reach the moon as well .",able,12,What will be able to do something?,,What will something be able to do ?,,they +  these new rockets,,go at a much greater range than it's shuttle cousins,,they +  these new rockets,,go at a much greater range than it's shuttle cousins,,they,,to go at a much greater range,,they +  these new rockets,,go at a much greater range than it's shuttle cousins,,"['(ARGM-ADV*' '*' '*' '*' '*' '*' '*' '*)' '*' '(ARG1*)' '(ARGM-MOD*)' '*'
 '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*' '(ARGM-CAU*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-ADV': [[0, 7]], 'ARG1': [[9, 9]], 'ARGM-MOD': [[10, 10]], 'ARG2': [[13, 23]], 'ARGM-CAU': [[25, 40]]}","{'ARGM-ADV': 'Although these new rockets are probably more expensive', 'ARG1': 'they', 'ARGM-MOD': 'will', 'ARG2': ""to go at a much greater range than it's shuttle cousins"", 'ARGM-CAU': 'as they can not only break free from the atmosphere but reach the moon as well'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],3,2,"['ARGM-ADV', 'ARG1', 'ARGM-MOD', 'ARG2', 'ARGM-CAU']"
google/ewt/newsgroup/00/groups.google.com_KatrinaAlliance_5aa2d7f53b76354f_ENG_20051125_134100.xml5,15,""" In the wake of Hurricane Katrina , affordable housing in New Orleans is more scarce than ever .",scarce,15,What is scarce ?,,,To what degree is something scarce ?,affordable housing in New Orleans,,,more than ever,affordable housing in New Orleans,,,more than ever,affordable housing in New Orleans,,,more scarce than ever,affordable housing in New Orleans,,,more than ever,"['*' '(ARGM-TMP*' '*' '*' '*' '*' '*)' '*' '(ARG1*' '*' '*' '*' '*)' '*'
 '(ARGM-CXN*)' '(V*)' '(C-ARGM-CXN*' '*)' '*']","{'ARGM-TMP': [[1, 6]], 'ARG1': [[8, 12]], 'ARGM-CXN': [[14, 14], [16, 17]]}","{'ARGM-TMP': 'In the wake of Hurricane Katrina', 'ARG1': 'affordable housing in New Orleans', 'ARGM-CXN': 'more than ever'}",2,"[('ARG1', 1), ('ARGM-CXN', 4)]",[],2,2,"['ARGM-TMP', 'ARG1', 'ARGM-CXN']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml44,13,Just do n't take it for granted - you still need to be cautious this year .,cautious,13,Who must be cautious ?,,,,you,,,,you,,,this year,you,,it,,you,,,this year,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG0*)' '*' '*' '*' '*' '(V*)'
 '(ARGM-TMP*' '*)' '*']","{'ARG0': [[8, 8]], 'ARGM-TMP': [[14, 15]]}","{'ARG0': 'you', 'ARGM-TMP': 'this year'}",1,"[('ARG0', 1)]",[],1,1,"['ARG0', 'ARGM-TMP']"
google/ewt/newsgroup/00/groups.google.com_APassionforRats_207517af35c166ef_ENG_20050526_150700.xml2,22,"So be sure to get your pet 's memorial on the site and if you have a charity / rescue , make sure it is listed on their database so you can receive some of the profits from the site .",sure,22,Who should be sure ?,,What should someone be sure about ?,,you,,it is listed on their database,,you,,it is listed on their database,,you,,,,it is listed on their database,,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '(V*)' '(ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*)' '*']","{'ARG1': [[23, 39]]}",{'ARG1': 'it is listed on their database so you can receive some of the profits from the site'},1,"[('ARG1', 3)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_DungeonsDragonsChillicotheOH45601_022e6f4a0cd6fb61_ENG_20050829_233300.xml1,10,"We have two people so far , and I am able to DM ... although DM's are welcome .",able,10,Who is able to do something?,,What is someone able to do ?,,I,,DM,,I,,DM,,I am,,DM,,I,,DM,,"['*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '(V*)' '(ARG2*' '*)' '*'
 '(ARGM-ADV*' '*' '*' '*)' '*']","{'ARG1': [[8, 8]], 'ARG2': [[11, 12]], 'ARGM-ADV': [[14, 17]]}","{'ARG1': 'I', 'ARG2': 'to DM', 'ARGM-ADV': ""although DM's are welcome""}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARG1', 'ARG2', 'ARGM-ADV']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_02c2d614bfbf6b20_ENG_20050223_232900.xml56,3,"Yet people seem willing -- even eager -- to accommodate mountain lions , despite the risks .",willing,3,Who might be willing to do something?,,What might someone be willing to do ?,To what degree might someone be willing ?,people,,accommodate mountain lions,even eager,people,,accommodate mountain lions,even eager,people,,accommodate mountain lions,,people,,accommodate mountain lions,seem willing -- even eager,"['*' '(ARG0*)' '*' '(V*)' '*' '*' '*' '*' '(ARG1*' '*' '*' '*' '*' '*' '*'
 '*)' '*']","{'ARG0': [[1, 1]], 'ARG1': [[8, 15]]}","{'ARG0': 'people', 'ARG1': 'to accommodate mountain lions , despite the risks'}",2,"[('ARG0', 1), ('ARG1', 3)]",[],3,2,"['ARG0', 'ARG1']"
google/ewt/newsgroup/00/groups.google.com_citiesguide_c6edd53b8aaceb4c_ENG_20051102_022300.xml3,2,It is easy to get discount airfare for them since they travel very frequently .,easy,2,What is easy to do ?,,What is easy to do ?,,It +  get discount airfare for them,,get discount airfare for them,,It +  get discount airfare for them,,get discount airfare for them,,It,,get discount airfare for them,,It,,get discount airfare for them since they travel very frequently,,"['*' '*' '(V*)' '(ARG1*' '*' '*' '*' '*' '*)' '(ARGM-CAU*' '*' '*' '*'
 '*)' '*']","{'ARG1': [[3, 8]], 'ARGM-CAU': [[9, 13]]}","{'ARG1': 'to get discount airfare for them', 'ARGM-CAU': 'since they travel very frequently'}",1,"[('ARG1', 1)]",[],3,1,"['ARG1', 'ARGM-CAU']"
google/ewt/newsgroup/00/groups.google.com_misc.consumers_628669ce346c590d_ENG_20040527_065700.xml18,12,"Without the funds from our 1991 partners , we would not be able to acquire the oil revenue trapped within Iraq .",able,12,Who would not be able to do something?,,What would someone not be able to do ?,,we,,acquire the oil revenue trapped within Iraq,,we,,acquire the oil revenue trapped within Iraq,,we,,acquire the oil revenue trapped within Iraq,,we,,acquire the oil revenue trapped within Iraq,,"['(ARGM-ADV*' '*' '*' '*' '*' '*' '*)' '*' '(ARG1*)' '(ARGM-MOD*)'
 '(ARGM-NEG*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*)' '*']","{'ARGM-ADV': [[0, 6]], 'ARG1': [[8, 8]], 'ARGM-MOD': [[9, 9]], 'ARGM-NEG': [[10, 10]], 'ARG2': [[13, 20]]}","{'ARGM-ADV': 'Without the funds from our 1991 partners', 'ARG1': 'we', 'ARGM-MOD': 'would', 'ARGM-NEG': 'not', 'ARG2': 'to acquire the oil revenue trapped within Iraq'}",2,"[('ARG1', 1), ('ARG2', 3)]",[],2,2,"['ARGM-ADV', 'ARG1', 'ARGM-MOD', 'ARGM-NEG', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_magicworld_04c89d43ff4fd6ea_ENG_20050104_152000.xml84,2,"2005 is bound to bring at least one major success in the love department , and your career will be brimming with new enthusiasm and innovation .",bound,2,What is bound to do something?,,What is something bound to do ?,,2005,,bring at least one major success in the love department,,2005,,bring at least one major success in the love department,,2005,,bring at least one major success in the love department,,2005,,bring at least one major success in the love department,,"['(ARG1*)' '*' '(V*)' '(C-ARG1*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*)'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[0, 0], [3, 13]]}",{'ARG1': '2005 to bring at least one major success in the love department'},1,"[('ARG1', 3)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_AlexandrianReligiousStudies_ebcd97e243c4440b_ENG_20051021_201800.xml2,8,"Again I apologize , but it 'll be better over there .",better,8,What will be better ?,,,,it,,,,it,,,over there,it,,,,it,,,over there,"['*' '*' '*' '*' '*' '(ARG1*)' '(ARGM-MOD*)' '*' '(V*)' '(ARGM-LOC*' '*)'
 '*']","{'ARG1': [[5, 5]], 'ARGM-MOD': [[6, 6]], 'ARGM-LOC': [[9, 10]]}","{'ARG1': 'it', 'ARGM-MOD': ""'ll"", 'ARGM-LOC': 'over there'}",1,"[('ARG1', 1)]",['ARGM-LOC'],1,2,"['ARG1', 'ARGM-MOD', 'ARGM-LOC']"
google/ewt/newsgroup/00/groups.google.com_humanities.lit.authors.shakespeare_0018a7697318f71f_ENG_20031006_163200.xml89,65,"Looking out of the window , Decoud was met by a darkness so impenetrable that he could see neither the mountains nor the town , nor yet the buildings near the harbour ; and there was not a sound , as if the tremendous obscurity of the Placid Gulf , spreading from the waters over the land , had made it dumb as well as blind . . . .",blind,65,What was blind ?,,,,the Placid Gulf + it,,,,the Placid Gulf + it,,,,the Placid Gulf,,,,Decoud,,,dumb as well as blind,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '(ARG1*)' '*' '*' '*' '*' '(V*)' '*' '*' '*' '*']","{'ARG1': [[60, 60]]}",{'ARG1': 'it'},1,"[('ARG1', 1)]",[],2,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_GayNews_0f9e221229ed0ee5_ENG_20050307_110600.xml3,39,"When Baptist Pastor Stephen Jones talks about what makes for a happy marriage with Janice , his wife of 35 years , one special ingredient might surprise you : Double - dating with coupled friends who happen to be gay .",gay,39,Who are gay ?,,,,coupled friends,,,,coupled friends,,,,coupled friends,,,,coupled friends,Baptist Pastor Stephen Jones and his wife,,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*' '*)'
 '(R-ARG1*)' '*' '*' '*' '(V*)' '*']","{'ARG1': [[33, 34]], 'R-ARG1': [[35, 35]]}","{'ARG1': 'coupled friends', 'R-ARG1': 'who'}",1,"[('ARG1', 1)]",[],1,1,"['ARG1', 'R-ARG1']"
google/ewt/newsgroup/00/groups.google.com_alt.animals_434fe80fb3577e8e_ENG_20031011_200300.xml34,17,"Besides being a murderer , John Lennon had sexual intercourse with homosexual Brian Epstein to get him interested in going to see the band at the Cavern , trauma from which he never recovered .",interested,17,Who could be interested in something?,,What could someone be interested in ?,,Brian Epstein + he,,going to see the band at the Cavern,,Brian Epstein + he,,going to see the band at the Cavern,,Brian Epstein,,going to see the band at the Cavern,,Brian Epstein,,going to see the band at the Cavern,,"['*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '(ARG1*)'
 '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*)' '*' '*' '*' '*' '*' '*'
 '*' '*']","{'ARG1': [[16, 16]], 'ARG2': [[18, 26]]}","{'ARG1': 'him', 'ARG2': 'in going to see the band at the Cavern'}",1,"[('ARG2', 3)]",['ARG1'],3,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_hiddennook_04d8cc994875d454_ENG_20050207_012300.xml3,8,"Now , NASA engineers and astronauts are almost giddy with "" go "" fever as the tentative date for the first launch since the Columbia disaster approaches .",giddy,8,Who are not giddy ?,,What is someone giddy with ?,To what degree is someone not giddy ?,NASA engineers + astronauts,,""" go "" fever",almost giddy,NASA engineers + astronauts,,the tentative date for the first launch since the Columbia disaster,almost giddy,NASA engineers and astronauts,,""" go "" fever",almost giddy,NASA engineers and astronauts,,""" go "" fever as the tentative date for the first launch since the Columbia disaster approaches",almost,"['(ARGM-TMP*)' '*' '(ARG1*' '*' '*' '*)' '*' '(ARGM-EXT*)' '(V*)'
 '(ARGM-MNR*' '*' '*' '*' '*)' '(ARGM-MNR*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*)' '*']","{'ARGM-TMP': [[0, 0]], 'ARG1': [[2, 5]], 'ARGM-EXT': [[7, 7]], 'ARGM-MNR': [[9, 13], [14, 26]]}","{'ARGM-TMP': 'Now', 'ARG1': 'NASA engineers and astronauts', 'ARGM-EXT': 'almost', 'ARGM-MNR': 'with "" go "" fever as the tentative date for the first launch since the Columbia disaster approaches'}",2,"[('ARG1', 1), ('ARGM-EXT', 4)]",['ARGM-MNR'],4,3,"['ARGM-TMP', 'ARG1', 'ARGM-EXT', 'ARGM-MNR']"
google/ewt/newsgroup/00/groups.google.com_eHolistic_417b09016150421f_ENG_20051120_175800.xml14,6,This proprietary Gel Suspension technology makes possible single serving packets of Gelceuticals .,possible,6,What are possible ?,,,,single serving packets of Gelceuticals,,,,single serving packets of Gelceuticals,,,,single serving packets of Gelceuticals,,,,single serving packets of Gelceuticals,,,,['*' '*' '*' '*' '*' '*' '(V*)' '(ARG1*' '*' '*' '*' '*)' '*'],"{'ARG1': [[7, 11]]}",{'ARG1': 'single serving packets of Gelceuticals'},1,"[('ARG1', 1)]",[],1,1,['ARG1']
google/ewt/newsgroup/00/groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200.xml5,3,"That band is involved in a local competition which promises a $ 5000 first prize , which they would like to win in order to donate it to the benefit fund which they have started .",involved,3,Who is involved ?,,,,That band +  they,,,,That band +  they,,,,That band,,,,That band,,,,"['(ARG1*' '*)' '*' '(V*)' '(ARG2*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*'
 '*' '*)' '*']","{'ARG1': [[0, 1]], 'ARG2': [[4, 34]]}","{'ARG1': 'That band', 'ARG2': 'in a local competition which promises a $ 5000 first prize , which they would like to win in order to donate it to the benefit fund which they have started'}",1,"[('ARG1', 1)]",['ARG2'],2,2,"['ARG1', 'ARG2']"
google/ewt/newsgroup/00/groups.google.com_eHolistic_2dd76f31ceb6bfe8_ENG_20050513_224200.xml1,6,"I realize that it may sound strange , but we are desparate in our efforts and are willing to try anything to help our dear sick friend .",strange,6,What might be strange ?,,,,it,,,,it,,,may sound strange,it +,,,,it + that we are desparate in our efforts and are willing to try anything help our dear sick friend,,help our dear sick friend,may sound strange,"['*' '*' '*' '(ARG1*)' '(ARGM-MOD*)' '*' '(V*)' '*' '*' '*' '*' '*' '*'
 '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*' '*']","{'ARG1': [[3, 3]], 'ARGM-MOD': [[4, 4]]}","{'ARG1': 'it', 'ARGM-MOD': 'may'}",1,"[('ARG1', 1)]",[],1,1,"['ARG1', 'ARGM-MOD']"
